,Season,TeamID,OppID,W,Tconf,Oconf,seed_diff,WP_diff,com_diff,Scorediff,FGMdiff,FGAdiff,FGM3diff,FGA3diff,FTMdiff,FTAdiff,ORdiff,DRdiff,Astdiff,TOdiff,Stldiff,Blkdiff,PFdiff,rank_diff
10,2003,1221,1266,0,8,12,11,-0.2066532258064516,0.0,-9.048029556650249,-3.0073891625615765,-3.525862068965523,-0.47536945812808007,-0.4913793103448274,-2.5578817733990125,-1.4692118226600925,-1.0381773399014769,0.2389162561576441,-0.9076354679802972,0.35960591133004627,1.9655172413793105,0.8399014778325142,-0.2635467980295587,222.6108870967742
11,2003,1356,1281,0,23,14,5,-0.019153225806451624,0.0,2.7591397849462282,1.2053763440860266,-1.3268817204301087,-1.3838709677419345,-5.134408602150536,1.732258064516131,1.2387096774193544,-2.6505376344086002,-3.436559139784947,-0.17526881720429976,-1.1129032258064555,2.2569892473118287,-1.1225806451612899,2.4623655913978446,90.92237903225808
12,2003,1323,1454,1,19,1,-7,0.0918866080156403,0.0,2.996774193548376,-0.0408602150537547,3.044086021505379,0.5236559139784944,-0.025806451612908177,2.554838709677419,1.4053763440860223,-0.14623655913978872,3.8709677419354804,-0.19677419354838577,-2.092473118279571,-1.3483870967741929,2.0451612903225818,-3.907526881720429,-166.39818548387098
13,2003,1354,1328,0,23,20,15,-0.313978494623656,0.0,1.6333333333333258,-0.466666666666665,-2.1666666666666643,-2.3000000000000007,-3.4999999999999982,4.866666666666664,7.199999999999999,0.8333333333333339,-0.6999999999999993,-3.899999999999997,7.666666666666664,1.0666666666666664,-0.8666666666666667,2.133333333333333,292.640625
14,2003,1390,1360,1,27,24,-9,-0.02121212121212124,0.33333333333333337,-2.4205069124423915,0.43087557603686477,4.4965437788018505,0.006912442396313168,1.3513824884792633,-3.2891705069124413,-5.547235023041477,2.2062211981566797,-1.2281105990783345,-1.7476958525345623,-3.855990783410137,0.12327188940092171,-0.0737327188940089,-1.6267281105990747,-45.69508448540705
15,2003,1173,1409,0,3,29,-9,-0.16129032258064518,0.0,-0.7230255839822064,-1.9043381535038968,-2.825361512792007,0.8720800889877616,2.5394883203559466,2.213570634037822,3.406006674082313,2.321468298109007,-2.634037819799783,0.4327030033370445,-1.0122358175750854,-2.2013348164627367,-2.068965517241379,0.2636262513904306,58.67741935483872
16,2003,1458,1451,1,2,1,-7,-0.15259740259740254,0.0,-3.4827586206896513,0.41379310344828113,1.0344827586206762,0.13793103448275978,-0.8275862068965587,-4.448275862068963,-6.241379310344836,-0.034482758620688614,-0.20689655172413524,-0.9655172413793132,-1.9310344827586228,0.2068965517241388,2.1724137931034484,-4.034482758620685,-77.99590373783923
17,2003,1386,1120,0,26,30,-3,-0.28125,0.0,0.5206896551724043,-1.45862068965517,-0.28620689655172526,2.4011494252873566,5.528735632183906,1.0367816091954047,0.9218390804597725,-0.7609195402298887,1.5712643678160951,0.5999999999999996,-2.968965517241381,-0.8264367816091953,0.5850574712643679,2.3919540229885072,110.2568608570053
18,2003,1280,1139,0,14,32,-7,0.050189393939393916,0.0,1.5804597701149419,2.264367816091955,5.144827586206894,-2.9160919540229884,-5.662068965517239,-0.032183908045977816,1.0816091954022973,4.839080459770111,4.220689655172418,1.5344827586206868,5.219540229885057,2.388505747126435,1.8712643678160918,-0.16896551724138043,27.671875
19,2003,1196,1358,1,6,23,-13,0.10775862068965514,0.0,4.125448028673858,2.639187574671439,3.1457586618876974,2.1959378733572272,4.054958183990443,-3.3488649940262825,-4.583034647550779,0.02867383512544741,-1.7048984468339299,0.8267622461170845,-2.3166069295101615,-0.04062126642772057,-1.4958183990442055,-2.689366786140969,-187.12414467253177
20,2003,1231,1104,1,9,28,-3,-0.04269449715370022,0.08333333333333331,1.2455357142857082,-0.5982142857142847,-2.2410714285714306,1.1741071428571423,1.7678571428571423,1.2678571428571423,1.696428571428573,-2.352678571428573,1.6964285714285694,1.7053571428571423,-1.7857142857142847,-2.1696428571428577,1.5580357142857144,0.0267857142857153,34.453125
21,2003,1246,1237,1,11,10,-15,0.38445378151260506,0.0,6.28125,4.03125,4.46875,-0.59375,-2.0,-1.1875,-1.84375,1.1875,3.25,2.8125,-1.84375,-0.375,3.28125,-1.96875,-269.3052479537795
22,2003,1122,1257,0,30,12,9,-0.07272727272727275,0.0,-12.129629629629619,-4.411111111111108,-8.759259259259267,-2.4333333333333336,-6.214814814814812,-0.8740740740740769,-1.1000000000000014,-2.5703703703703678,-0.8777777777777942,-3.192592592592593,1.8555555555555543,-0.16296296296296298,-0.06666666666666643,-4.0000000000000036,150.69707661290323
23,2003,1423,1268,0,31,12,5,-0.28064516129032263,0.0,-9.419047619047632,-3.395238095238099,-6.957142857142848,0.016666666666667496,1.4357142857142833,-2.645238095238094,-3.371428571428577,-3.783333333333333,-3.6166666666666707,-4.226190476190478,-2.640476190476191,-1.692857142857143,-4.707142857142857,-0.5666666666666664,192.1547379032258
24,2003,1160,1277,0,1,13,3,-0.3475378787878788,0.0,8.290322580645167,4.161290322580641,10.225806451612904,0.06451612903225801,1.870967741935491,-0.0967741935483879,1.806451612903217,3.8064516129032224,3.70967741935484,-0.22580645161291102,-0.548387096774194,-0.25806451612903025,2.935483870967742,-2.3225806451612883,93.8603755416466
25,2003,1329,1335,1,20,21,-5,-0.16617790811339195,0.0,-1.4610472541507136,0.6551724137931103,3.8952745849297443,-4.137931034482759,-8.886334610472538,1.3665389527458487,3.567049808429104,3.0459770114942515,-0.11621966794381677,-2.610472541507024,1.6551724137931085,1.6079182630906788,3.438058748403573,2.3601532567049794,-57.50655241935483
26,2003,1447,1338,0,1,21,13,0.45,-0.5,0.9483870967741979,0.3591397849462403,4.177419354838712,0.6655913978494636,0.5559139784946261,-0.4354838709677402,-3.5096774193548406,0.6999999999999993,-3.0118279569892508,-1.6698924731182814,-0.1322580645161313,-0.5505376344086006,-1.2935483870967737,-0.38602150537634117,-49.387096774193566
27,2003,1345,1261,1,22,12,1,0.27514231499051234,0.0,-1.4758064516128968,-3.0564516129032313,-0.6716589861751174,-1.6347926267281112,-2.080645161290324,6.271889400921658,5.629032258064516,-0.22004608294931138,-1.0518433179723559,-4.137096774193548,-0.049539170506911034,-0.8214285714285712,-1.2327188940092166,3.466589861751153,-59.33167495854063
28,2003,1393,1264,1,27,12,-11,0.15444770283479964,0.0,3.9310344827586334,3.310344827586203,4.655172413793103,-0.275862068965516,0.034482758620688614,-2.4137931034482634,-0.2758620689655231,3.0,3.586206896551719,1.1034482758620712,-0.586206896551726,-0.8620689655172402,3.379310344827586,-5.344827586206904,-169.45665322580646
29,2003,1400,1421,1,28,31,-15,-0.037145650048875815,0.5,7.650246305418719,3.6206896551724093,5.635467980295566,-0.6256157635467989,-1.2142857142857153,1.0344827586206868,2.8546798029556584,3.9027093596059093,2.9704433497536975,1.4655172413793132,-2.7783251231527153,-0.6761083743842367,0.8571428571428568,1.25369458128079,-134.88256048387098
30,2003,1428,1332,1,31,20,1,-0.013725490196078494,-0.16666666666666666,-15.485416666666666,-5.427083333333329,-11.266666666666673,-1.8333333333333321,-4.233333333333334,-2.7979166666666675,-1.8562499999999993,-1.2416666666666671,-1.3000000000000007,-4.268750000000001,-2.5187500000000007,-3.364583333333333,0.9854166666666666,-0.8374999999999986,-1.6875
31,2003,1190,1448,0,5,1,13,0.3639112903225806,-1.0,1.2899106002554248,1.936143039591311,4.166028097062586,-0.8812260536398462,-2.538952745849299,-1.7011494252873618,-1.8058748403575997,-0.7586206896551726,-2.8939974457215882,-0.5491698595146897,3.6372924648786675,4.289910600255425,0.8799489144316741,1.0357598978288678,-24.790322580645153
32,2003,1407,1462,0,29,2,11,-0.3968719452590421,0.0,1.1333333333333258,1.43333333333333,6.133333333333326,3.033333333333333,10.566666666666663,-4.766666666666664,-4.833333333333343,1.1333333333333293,-0.8000000000000007,-1.333333333333334,0.6999999999999993,4.0666666666666655,2.166666666666667,0.8333333333333339,176.88974482426576
33,2003,1211,1112,0,7,29,8,0.08823529411764708,-0.33333333333333337,-8.149769585253438,-4.256912442396306,-10.262672811059886,0.12557603686635854,-1.0069124423963132,0.23847926267280783,-0.35483870967741993,-3.243087557603687,-2.320276497695854,-1.900921658986178,-0.23732718894009075,-1.6578341013824858,-0.6981566820276499,0.895161290322573,-7.37313432835821
34,2003,1163,1390,1,1,27,1,-0.1079545454545454,0.0,7.775268817204292,3.8881720430107514,4.1677419354838605,-0.8688172043010756,-3.6870967741935488,0.8677419354838687,1.3258064516129089,1.024731182795703,2.770967741935479,0.9881720430107528,1.4774193548387107,0.41720430107526774,4.378494623655913,-0.11612903225806903,63.58218125960062
35,2003,1181,1141,1,4,32,-8,0.2545454545454545,0.0,2.621839080459779,0.7459770114942614,7.643678160919556,0.5057471264367788,2.668965517241375,0.624137931034479,2.894252873563218,3.1804597701149433,-0.17586206896551815,-1.7873563218390789,-4.208045977011492,1.3965517241379324,1.1333333333333337,0.3011494252873561,-168.1155512758787
36,2003,1113,1242,0,29,11,8,-0.14895635673624286,-0.25,-5.367816091954026,-3.026436781609192,-5.403448275862068,-0.7999999999999998,-1.5471264367816087,1.4850574712643692,2.0735632183908095,-0.6103448275862053,-3.589655172413785,-1.1816091954023005,-0.9000000000000004,-4.926436781609195,-0.6586206896551738,2.713793103448282,41.03591417910448
37,2003,1266,1281,1,12,14,-3,-0.019153225806451624,0.0,6.618663594470036,1.0529953917050712,-2.943548387096776,-1.6981566820276477,-5.717741935483872,6.210829493087559,5.44585253456221,-0.3767281105990783,-1.8317972350230427,2.5794930875576085,-0.04147465437788256,0.29032258064516103,-0.6797235023041468,1.7718894009216584,10.84375
38,2003,1323,1228,1,19,9,1,0.15640273704789834,0.0,4.663440860215033,0.1258064516129096,4.877419354838715,0.8569892473118284,1.6075268817204247,3.554838709677419,3.7387096774193544,1.653763440860212,1.4709677419354819,-1.36344086021505,-0.3924731182795682,0.4516129032258078,2.5451612903225818,-2.907526881720429,-69.49495967741936
39,2003,1143,1328,0,32,20,7,-0.3225806451612904,0.0,3.316091954022994,2.078160919540224,2.1908045977011454,-1.05287356321839,-1.9321839080459746,0.2126436781609211,0.9172413793103402,-0.8919540229885055,-0.5873563218390743,1.8333333333333357,2.372413793103446,-0.3816091954022989,-0.973563218390805,-1.4965517241379338,187.20514112903226
40,2003,1458,1409,1,2,29,-8,-0.1583577712609971,1.0,-2.791991101223573,-1.3526140155728577,-3.1357063403782135,-0.40378197997775445,-0.9432703003337046,0.31701890989989145,0.06117908787541637,-0.8509454949944395,-3.2547274749721957,-1.4638487208008915,-3.8053392658509466,-0.6151279199110116,-2.172413793103448,-2.4949944382647384,-13.883000512032766
41,2003,1448,1120,0,1,30,-8,-0.4264112903225806,0.0,8.313793103448276,0.43793103448276227,2.5413793103448157,0.47011494252873387,1.3908045977011518,6.967816091954026,6.887356321839075,2.8252873563218373,4.36436781609196,1.1862068965517238,-0.796551724137931,-1.6195402298850556,-0.5873563218390805,2.116091954022984,101.14395763119884
42,2003,1139,1257,1,32,12,8,0.0,0.5,-13.247126436781599,-3.8977011494252913,-10.17816091954024,0.049425287356321235,-1.5379310344827601,-5.501149425287352,-8.548275862068966,-5.372413793103446,-4.720689655172418,-3.6344827586206883,-2.9528735632183913,-0.8551724137931025,-2.8712643678160923,-6.597701149425291,-3.96875
43,2003,1428,1246,0,31,11,8,-0.07254901960784321,-0.33333333333333337,-10.797916666666666,-5.302083333333329,-7.672916666666673,1.2604166666666679,2.1729166666666657,-1.4541666666666675,-1.9812499999999993,-2.741666666666667,-0.9562500000000007,-2.9875000000000007,-1.3625000000000007,-3.145833333333333,-1.3270833333333334,2.7250000000000014,44.70242537313433
44,2003,1462,1268,0,2,12,-3,0.2678396871945259,0.0,-2.5523809523809575,-2.62857142857143,-4.157142857142844,-0.31666666666666643,0.8023809523809504,3.0214285714285722,2.795238095238094,0.18333333333333535,-1.25,-2.4928571428571438,-1.0738095238095244,-5.426190476190475,-3.5738095238095244,-3.2333333333333325,-46.36403917910448
45,2003,1196,1277,0,6,13,-5,-0.2537878787878788,0.0,8.677419354838733,3.9032258064516085,5.41935483870968,3.774193548387097,8.741935483870975,-2.903225806451612,-3.1935483870967794,0.12903225806451246,0.0,2.8064516129032206,-1.1612903225806495,1.387096774193549,0.38709677419354716,-3.1290322580645125,17.655585707824514
46,2003,1338,1231,1,21,9,-5,-0.2661290322580645,0.6666666666666667,4.068749999999994,3.4291666666666707,-1.4375,-1.1645833333333337,-3.8583333333333343,-1.625,0.1750000000000007,0.08125000000000071,-0.2583333333333293,3.9541666666666657,3.5999999999999996,3.6291666666666664,-1.2437500000000004,-0.09583333333333499,131.47631048387098
47,2003,1393,1329,1,27,20,-3,0.03030303030303028,0.0,11.379310344827587,4.586206896551719,6.793103448275858,0.3793103448275863,2.896551724137929,1.8275862068965534,1.2758620689655196,1.9310344827586192,2.8275862068965587,2.7241379310344858,-1.034482758620694,-0.4827586206896548,1.6896551724137954,-3.551724137931039,-1.046875
48,2003,1400,1345,1,28,22,-8,-0.24777183600713004,0.0,7.107142857142861,4.25,8.035714285714292,0.7500000000000009,1.2857142857142847,-2.1428571428571423,-1.7142857142857153,5.785714285714285,2.6785714285714306,2.25,-0.3928571428571459,-0.7857142857142865,0.9285714285714284,0.5357142857142847,33.135494402985074
49,2003,1112,1323,1,29,19,-4,0.21836007130124768,0.0,5.117511520737338,3.0956221198156584,5.0368663594469965,-1.2546082949308754,-1.7027649769585196,0.18087557603686477,2.161290322580644,3.7914746543778826,0.7718894009216655,0.7396313364055267,2.0115207373271886,1.0126728110599057,-1.4308755760368674,1.524193548387096,-29.70195895522388
50,2003,1181,1242,0,4,11,1,-0.006238859180035639,1.0,0.63333333333334,-2.86666666666666,-1.9666666666666544,2.5333333333333323,6.466666666666669,3.833333333333332,3.933333333333337,-0.5333333333333332,-3.799999999999997,-2.8999999999999986,-0.8666666666666671,-1.6333333333333329,0.2333333333333334,4.566666666666666,-2.0
51,2003,1458,1246,0,2,11,4,-0.251336898395722,1.0,-6.807112068965509,-3.4342672413793096,-4.509698275862071,0.3351293103448274,0.7855603448275872,-0.2737068965517242,-1.3329741379310356,-2.564655172413792,-1.6045258620689644,-2.8771551724137954,-3.5452586206896566,-0.8469827586206886,-2.266163793103448,-2.5474137931034466,65.76095711916608
52,2003,1266,1338,1,12,21,1,0.34375,0.0,3.7928571428571445,0.3476190476190446,2.75,-0.5809523809523798,-2.5166666666666657,3.678571428571427,0.8071428571428534,1.807142857142857,-1.2952380952381013,-1.4452380952380928,-1.5285714285714267,-2.0666666666666664,-0.4571428571428564,0.6761904761904773,-162.80443548387098
53,2003,1277,1268,1,13,12,1,0.29814271749755616,1.0,-13.559907834101395,-6.3963133640553025,-12.260368663594463,-1.846774193548387,-3.577188940092171,1.079493087557605,0.5576036866359431,-3.0725806451612865,-2.491935483870968,-5.279953917050687,0.4412442396313363,-4.505760368663594,-2.897465437788018,1.0322580645161281,-48.52821828358209
54,2003,1139,1328,0,32,20,11,0.025415444770283457,0.0,-2.580459770114942,-1.197701149425292,-5.878160919540228,1.0160919540229871,2.8954022988505734,-1.2011494252873511,-2.048275862068966,-4.3057471264367795,-4.587356321839081,-1.2011494252873511,-1.386206896551725,-0.5885057471264359,-1.9045977011494255,-2.5310344827586206,-13.71875
55,2003,1393,1120,1,27,30,-7,-0.17518939393939392,-0.5,10.00344827586207,3.54137931034483,7.506896551724132,-0.39195402298850635,-0.47126436781609016,3.3126436781609225,3.887356321839075,2.3770114942528693,4.329885057471266,1.5655172413793128,-2.2793103448275858,0.2770114942528732,2.30919540229885,0.21954022988505528,34.67117537313433
56,2003,1163,1400,0,1,28,4,-0.1382575757575758,-1.0,1.1761904761904702,1.5333333333333314,-0.22857142857142776,0.20952380952380878,-1.0857142857142854,-2.0999999999999996,-1.6857142857142833,-1.4119047619047596,1.7571428571428527,1.1333333333333329,2.3714285714285737,-0.4595238095238088,3.8761904761904757,-1.957142857142859,108.31804435483872
57,2003,1242,1112,1,11,29,1,0.0,-0.33333333333333337,-3.8809523809523796,-0.08809523809523867,-3.414285714285711,-2.2357142857142867,-5.93809523809524,-1.4690476190476183,-0.8666666666666707,-0.8785714285714263,-0.7428571428571473,-0.9095238095238081,0.11428571428571566,1.6690476190476193,0.6857142857142859,-1.0500000000000007,-10.208955223880597
58,2003,1266,1246,1,12,11,2,-0.11213235294117653,-0.3333333333333333,0.8616071428571388,-1.2544642857142847,-2.15625,-0.12053571428571352,-1.34375,3.491071428571427,2.825892857142854,0.23214285714285765,-0.0848214285714306,0.13392857142857295,-0.49107142857142705,-1.8125,-1.4508928571428568,1.2678571428571423,35.95242537313433
59,2003,1328,1393,0,20,27,-2,-0.025415444770283457,0.08333333333333337,-8.936781609195393,-3.9747126436781635,-5.673563218390804,2.2252873563218403,3.104597701149423,-3.212643678160923,-5.020689655172408,-2.1770114942528718,-1.9298850574712674,-0.7988505747126489,-1.8206896551724139,-1.3770114942528728,-3.5091954022988503,2.013793103448279,-6.296875
60,2003,1400,1277,1,28,13,-6,-0.303030303030303,0.5,11.631336405529964,4.967741935483872,11.331797235023046,0.9539170506912447,3.39861751152074,0.741935483870968,1.6566820276497651,5.5011520737327135,1.8847926267281139,0.8870967741935445,-1.119815668202767,0.005760368663594306,0.1474654377880169,0.32488479262672953,33.09071828358209
61,2003,1266,1242,0,12,11,1,-0.20036764705882348,0.0,-2.94047619047619,-3.0190476190476154,-6.049999999999997,0.9857142857142867,1.1166666666666671,2.1119047619047606,-0.5261904761904752,-1.192857142857143,-2.828571428571429,-0.41190476190476133,-1.3285714285714274,-4.133333333333333,-1.2571428571428571,1.942857142857143,45.50466417910448
62,2003,1393,1400,1,27,28,2,0.03030303030303028,0.5,1.2463054187192029,1.2413793103448292,-0.22167487684729537,-0.6157635467980302,-0.9236453201970427,-0.6206896551724128,-0.16502463054187544,-1.8682266009852224,0.7536945812807865,0.46551724137931316,0.19211822660098754,1.917487684729064,3.41871921182266,-3.7709359605911352,11.296875
63,2003,1242,1393,0,11,27,-1,0.1880570409982174,0.0,1.2298850574712645,0.9919540229885015,0.09310344827586192,-0.4413793103448276,-1.7287356321839091,-0.31264367816092076,0.51264367816092,-0.01034482758620392,0.003448275862066197,1.7678160919540211,1.2793103448275858,1.8229885057471265,-2.3758620689655165,0.11379310344827687,-44.22341417910448
64,2004,1197,1250,1,6,12,0,-0.27481713688610243,0.0,6.242857142857133,0.31666666666666643,1.8023809523809433,2.3238095238095244,6.649999999999999,3.2857142857142847,4.7119047619047585,0.2547619047619083,-1.8952380952380992,0.1999999999999993,2.290476190476191,1.154761904761905,-1.721428571428572,3.042857142857141,113.53225806451616
65,2004,1104,1356,1,28,23,-1,-0.03492647058823528,1.0,0.9310344827586334,-1.4137931034482811,-4.172413793103459,1.1724137931034475,0.4827586206896548,2.5862068965517224,3.413793103448274,-1.896551724137936,1.7931034482758612,-2.2413793103448274,1.206896551724137,-3.8275862068965525,0.0,-1.0344827586206904,-83.20362903225808
66,2004,1163,1436,1,1,32,-13,-0.35037878787878785,1.0,12.690909090909088,6.2878787878787925,6.703030303030303,-0.006060606060606766,-3.530303030303033,0.12121212121211933,2.045454545454543,3.6696969696969717,4.584848484848486,3.675757575757574,1.2212121212121225,-0.8484848484848486,5.8606060606060595,0.7939393939393948,73.35483870967742
67,2004,1177,1173,1,3,3,-3,-0.09677419354838708,0.3333333333333333,2.89791666666666,2.1020833333333293,2.47291666666667,-1.2750000000000004,-5.433333333333335,-0.03125,-1.0874999999999986,-0.15208333333333535,-2.0145833333333343,-1.2041666666666675,-0.8479166666666647,1.1687500000000002,-0.4770833333333333,0.3062499999999986,-25.66129032258064
68,2004,1106,1181,0,28,4,15,-0.5298142717497556,0.0,-18.31666666666667,-6.995833333333334,-9.735416666666673,-1.6541666666666677,-2.9645833333333336,-2.6708333333333325,-1.377083333333335,-1.7062500000000007,-0.07708333333333428,-3.9833333333333325,3.0124999999999993,-2.2770833333333336,-3.6791666666666667,-0.01875000000000071,332.0349061145883
69,2004,1211,1434,1,7,32,-13,0.4490196078431372,0.0,10.06896551724138,4.27586206896552,0.6206896551724341,1.2413793103448265,-1.1379310344827598,0.27586206896551957,-1.1034482758620676,-0.3448275862068968,1.4137931034482811,2.79310344827587,-2.6206896551724146,-0.3793103448275854,0.5172413793103443,-6.586206896551726,-158.5861819932595
70,2004,1264,1196,1,12,6,7,-0.17338709677419356,0.0,-2.621839080459779,-2.5540229885057393,-0.5931034482758619,-2.4413793103448267,-5.944827586206893,4.927586206896551,6.303448275862067,1.9390804597701141,-2.2436781609195293,-5.473563218390806,-1.6666666666666643,2.914942528735634,1.039080459770115,1.4436781609195393,196.18866080156403
71,2004,1431,1268,0,32,12,9,-0.2473118279569893,0.0,-1.8839080459769946,-2.411494252873556,-9.149425287356316,0.8666666666666663,0.5287356321839063,2.072413793103447,-1.3551724137931096,-5.49080459770115,-1.664367816091957,2.242528735632183,-1.581609195402299,-1.7333333333333325,-4.145977011494254,-2.431034482758619,201.0740927419355
72,2004,1277,1305,0,13,17,-3,0.0846702317290553,0.0,-4.051724137931032,-1.7666666666666657,-8.283908045977,1.51264367816092,1.4931034482758587,-2.0310344827586206,-4.347126436781611,-4.296551724137927,-4.087356321839081,0.4908045977011497,1.6206896551724146,0.568965517241379,-2.837931034482759,2.527586206896551,-20.955223880597014
73,2004,1102,1314,0,27,18,5,-0.3694581280788177,0.0,-22.89285714285714,-9.357142857142861,-22.071428571428577,1.9642857142857135,3.8571428571428577,-6.142857142857142,-9.714285714285715,-9.214285714285715,-9.285714285714288,-5.107142857142858,-4.857142857142854,-1.8214285714285712,-1.8571428571428572,-1.8571428571428577,220.61025517573424
74,2004,1112,1371,0,29,25,1,0.13786764705882348,0.0,15.231527093596029,5.410098522167491,8.142857142857153,1.4150246305418728,2.3497536945812882,2.99630541871921,2.0800492610837438,2.110837438423646,0.3682266009852313,5.646551724137925,1.8226600985221708,0.1798029556650249,1.4088669950738932,-2.038177339901477,-11.35820895522388
75,2004,1386,1251,1,26,12,-15,-0.04838709677419351,0.0,9.043778801843331,2.4688940092165907,-1.0529953917050534,3.71774193548387,4.125576036866356,0.38824884792626335,0.012672811059907474,-3.547235023041475,-0.9112903225806441,2.7615207373271886,-4.092165898617511,0.3686635944700445,0.24884792626728158,-2.383640552995395,-52.177419354838705
76,2004,1390,1427,1,27,31,-15,0.012121212121212088,0.0,1.5047619047619065,2.2476190476190467,-1.7000000000000028,-1.8357142857142863,-5.300000000000001,-1.1547619047619087,-3.1309523809523867,-1.257142857142858,0.05714285714285339,3.7595238095238095,-3.140476190476191,-0.5261904761904761,1.647619047619048,-2.5547619047619072,-90.85637480798769
77,2004,1393,1140,1,27,32,-7,-0.09982174688057044,0.0,0.7433862433862402,2.49338624338624,8.00925925925926,-1.048941798941799,-1.6984126984126977,-3.194444444444443,-1.7341269841269842,3.965608465608465,1.2698412698412653,0.6904761904761934,-1.2142857142857153,0.7076719576719599,3.597883597883599,-1.4682539682539684,-21.48660714285714
78,2004,1400,1343,1,28,21,-11,0.14718614718614725,0.5,14.63333333333334,5.253846153846155,15.979487179487187,0.7615384615384624,1.289743589743594,3.3641025641025646,5.8615384615384585,7.723076923076924,2.9076923076923116,0.7179487179487207,-1.6333333333333329,0.31282051282051526,0.6307692307692312,1.3179487179487204,-158.55997983870967
79,2004,1150,1403,0,0,28,1,-0.5487012987012987,0.0,5.93857758620689,0.01293103448276156,1.8038793103448185,4.105603448275862,11.8146551724138,1.807112068965516,5.824353448275861,3.4461206896551726,3.4849137931034484,1.4568965517241423,2.8415948275862046,0.4741379310344822,-0.5657327586206895,2.1778017241379253,301.77395281656237
80,2004,1433,1448,0,32,1,9,0.19061583577712604,-0.6666666666666667,-13.021428571428572,-2.4333333333333336,-5.428571428571431,-1.076190476190476,-2.9642857142857153,-7.078571428571427,-6.859523809523818,-1.702380952380949,1.8999999999999986,-2.75,1.3976190476190489,-2.5166666666666675,0.6166666666666663,-3.2547619047619065,11.0
